case_id,activity,timestamp,label
6,F5,2022-07-28 10:43:29,0
6,F6,2022-07-28 10:44:29,0
6,F6,2022-07-28 10:45:29,0
6,F7,2022-07-28 10:46:29,0
6,F6,2022-07-28 10:47:29,0
6,F7,2022-07-28 10:48:29,0
6,F6,2022-07-28 10:49:29,0
6,F7,2022-07-28 10:50:29,0
6,F6,2022-07-28 10:51:29,0
7,F1,2022-07-28 10:52:29,1
7,F2,2022-07-28 10:53:29,1
7,F4,2022-07-28 10:54:29,1
7,F3,2022-07-28 10:55:29,1
7,F5,2022-07-28 10:56:29,1
7,F6,2022-07-28 10:57:29,1
7,F7,2022-07-28 10:58:29,1
7,F6,2022-07-28 10:59:29,1
7,F7,2022-07-28 11:00:29,1
7,F6,2022-07-28 11:01:29,1
7,F7,2022-07-28 11:02:29,1
7,F6,2022-07-28 11:03:29,1
7,F7,2022-07-28 11:04:29,1
7,F6,2022-07-28 11:05:29,1
7,F7,2022-07-28 11:06:29,1
7,F6,2022-07-28 11:07:29,1
7,F7,2022-07-28 11:08:29,1
7,F6,2022-07-28 11:09:29,1
8,F1,2022-07-28 11:10:29,1
8,F2,2022-07-28 11:11:29,1
8,F4,2022-07-28 11:12:29,1
8,F3,2022-07-28 11:13:29,1
8,F5,2022-07-28 11:14:29,1
8,F6,2022-07-28 11:15:29,1
8,F7,2022-07-28 11:16:29,1
8,F6,2022-07-28 11:17:29,1
8,F7,2022-07-28 11:18:29,1
8,F6,2022-07-28 11:19:29,1
8,F7,2022-07-28 11:20:29,1
8,F6,2022-07-28 11:21:29,1
9,F1,2022-07-28 11:22:29,1
9,F2,2022-07-28 11:23:29,1
9,F4,2022-07-28 11:24:29,1
9,F3,2022-07-28 11:25:29,1
9,F5,2022-07-28 11:26:29,1
9,F6,2022-07-28 11:27:29,1
9,F7,2022-07-28 11:28:29,1
9,F6,2022-07-28 11:29:29,1
10,F1,2022-07-28 11:30:29,0
10,F2,2022-07-28 11:31:29,0
10,F4,2022-07-28 11:32:29,0
10,F3,2022-07-28 11:33:29,0
10,F5,2022-07-28 11:34:29,0
10,F6,2022-07-28 11:35:29,0
10,F7,2022-07-28 11:36:29,0
10,F6,2022-07-28 11:37:29,0
10,F7,2022-07-28 11:38:29,0
10,F6,2022-07-28 11:39:29,0
10,F7,2022-07-28 11:40:29,0
10,F6,2022-07-28 11:41:29,0
10,F7,2022-07-28 11:42:29,0
10,F6,2022-07-28 11:43:29,0
10,F7,2022-07-28 11:44:29,0
11,F1,2022-07-28 11:45:29,1
11,F2,2022-07-28 11:46:29,1
11,F4,2022-07-28 11:47:29,1
11,F3,2022-07-28 11:48:29,1
11,F5,2022-07-28 11:49:29,1
11,F6,2022-07-28 11:50:29,1
11,F7,2022-07-28 11:51:29,1
11,F6,2022-07-28 11:52:29,1
12,F1,2022-07-28 11:53:29,1
12,F2,2022-07-28 11:54:29,1
12,F4,2022-07-28 11:55:29,1
12,F3,2022-07-28 11:56:29,1
12,F5,2022-07-28 11:57:29,1
12,F6,2022-07-28 11:58:29,1
12,F7,2022-07-28 11:59:29,1
12,F6,2022-07-28 12:00:29,1
13,F1,2022-07-28 12:01:29,0
13,F2,2022-07-28 12:02:29,0
13,F4,2022-07-28 12:03:29,0
13,F3,2022-07-28 12:04:29,0
13,F5,2022-07-28 12:05:29,0
13,F7,2022-07-28 12:06:29,0
13,F6,2022-07-28 12:07:29,0
13,F7,2022-07-28 12:08:29,0
13,F6,2022-07-28 12:09:29,0
13,F7,2022-07-28 12:10:29,0
13,F6,2022-07-28 12:11:29,0
14,F6,2022-07-28 12:12:29,0
14,F2,2022-07-28 12:13:29,0
14,F3,2022-07-28 12:14:29,0
14,F4,2022-07-28 12:15:29,0
14,F5,2022-07-28 12:16:29,0
14,F1,2022-07-28 12:17:29,0
14,F7,2022-07-28 12:18:29,0
14,F6,2022-07-28 12:19:29,0
15,F1,2022-07-28 12:20:29,0
15,F2,2022-07-28 12:21:29,0
15,F4,2022-07-28 12:22:29,0
15,F3,2022-07-28 12:23:29,0
15,F5,2022-07-28 12:24:29,0
15,F7,2022-07-28 12:25:29,0
15,F6,2022-07-28 12:26:29,0
15,F7,2022-07-28 12:27:29,0
15,F6,2022-07-28 12:28:29,0
16,F1,2022-07-28 12:29:29,1
16,F2,2022-07-28 12:30:29,1
16,F4,2022-07-28 12:31:29,1
16,F3,2022-07-28 12:32:29,1
16,F5,2022-07-28 12:33:29,1
16,F6,2022-07-28 12:34:29,1
16,F7,2022-07-28 12:35:29,1
16,F6,2022-07-28 12:36:29,1
16,F7,2022-07-28 12:37:29,1
16,F6,2022-07-28 12:38:29,1
16,F7,2022-07-28 12:39:29,1
16,F6,2022-07-28 12:40:29,1
16,F7,2022-07-28 12:41:29,1
16,F6,2022-07-28 12:42:29,1
16,F7,2022-07-28 12:43:29,1
16,F6,2022-07-28 12:44:29,1
16,F7,2022-07-28 12:45:29,1
16,F6,2022-07-28 12:46:29,1
17,F1,2022-07-28 12:47:29,0
17,F2,2022-07-28 12:48:29,0
17,F3,2022-07-28 12:49:29,0
17,F4,2022-07-28 12:50:29,0
17,F5,2022-07-28 12:51:29,0
17,F7,2022-07-28 12:52:29,0
17,F6,2022-07-28 12:53:29,0
17,F6,2022-07-28 12:54:29,0
17,F7,2022-07-28 12:55:29,0
17,F6,2022-07-28 12:56:29,0
17,F7,2022-07-28 12:57:29,0
17,F6,2022-07-28 12:58:29,0
17,F7,2022-07-28 12:59:29,0
17,F6,2022-07-28 13:00:29,0
17,F7,2022-07-28 13:01:29,0
17,F6,2022-07-28 13:02:29,0
18,F1,2022-07-28 13:03:29,1
18,F2,2022-07-28 13:04:29,1
18,F3,2022-07-28 13:05:29,1
18,F4,2022-07-28 13:06:29,1
18,F5,2022-07-28 13:07:29,1
18,F6,2022-07-28 13:08:29,1
18,F7,2022-07-28 13:09:29,1
18,F6,2022-07-28 13:10:29,1
18,F7,2022-07-28 13:11:29,1
18,F6,2022-07-28 13:12:29,1
18,F7,2022-07-28 13:13:29,1
18,F6,2022-07-28 13:14:29,1
19,F1,2022-07-28 13:15:29,1
19,F2,2022-07-28 13:16:29,1
19,F4,2022-07-28 13:17:29,1
19,F3,2022-07-28 13:18:29,1
19,F5,2022-07-28 13:19:29,1
19,F6,2022-07-28 13:20:29,1
19,F7,2022-07-28 13:21:29,1
19,F6,2022-07-28 13:22:29,1
19,F7,2022-07-28 13:23:29,1
19,F6,2022-07-28 13:24:29,1
19,F7,2022-07-28 13:25:29,1
19,F6,2022-07-28 13:26:29,1
19,F7,2022-07-28 13:27:29,1
19,F6,2022-07-28 13:28:29,1
19,F7,2022-07-28 13:29:29,1
19,F6,2022-07-28 13:30:29,1
19,F7,2022-07-28 13:31:29,1
19,F6,2022-07-28 13:32:29,1
20,F1,2022-07-28 13:33:29,0
20,F2,2022-07-28 13:34:29,0
20,F4,2022-07-28 13:35:29,0
20,F3,2022-07-28 13:36:29,0
20,F5,2022-07-28 13:37:29,0
20,F6,2022-07-28 13:38:29,0
20,F6,2022-07-28 13:39:29,0
20,F7,2022-07-28 13:40:29,0
20,F6,2022-07-28 13:41:29,0
20,F7,2022-07-28 13:42:29,0
20,F6,2022-07-28 13:43:29,0
20,F7,2022-07-28 13:44:29,0
20,F6,2022-07-28 13:45:29,0
20,F7,2022-07-28 13:46:29,0
20,F6,2022-07-28 13:47:29,0
20,F7,2022-07-28 13:48:29,0
20,F6,2022-07-28 13:49:29,0
21,F1,2022-07-28 13:50:29,0
21,F2,2022-07-28 13:51:29,0
21,F3,2022-07-28 13:52:29,0
21,F4,2022-07-28 13:53:29,0
21,F6,2022-07-28 13:54:29,0
21,F7,2022-07-28 13:55:29,0
21,F6,2022-07-28 13:56:29,0
21,F7,2022-07-28 13:57:29,0
21,F6,2022-07-28 13:58:29,0
21,F7,2022-07-28 13:59:29,0
21,F6,2022-07-28 14:00:29,0
22,F1,2022-07-28 14:01:29,1
22,F2,2022-07-28 14:02:29,1
22,F3,2022-07-28 14:03:29,1
22,F4,2022-07-28 14:04:29,1
22,F5,2022-07-28 14:05:29,1
22,F6,2022-07-28 14:06:29,1
22,F7,2022-07-28 14:07:29,1
22,F6,2022-07-28 14:08:29,1
23,F1,2022-07-28 14:09:29,0
23,F2,2022-07-28 14:10:29,0
23,F3,2022-07-28 14:11:29,0
23,F4,2022-07-28 14:12:29,0
23,F5,2022-07-28 14:13:29,0
23,F6,2022-07-28 14:14:29,0
23,F7,2022-07-28 14:15:29,0
23,F6,2022-07-28 14:16:29,0
23,F7,2022-07-28 14:17:29,0
23,F6,2022-07-28 14:18:29,0
23,F7,2022-07-28 14:19:29,0
23,F6,2022-07-28 14:20:29,0
23,F7,2022-07-28 14:21:29,0
23,F6,2022-07-28 14:22:29,0
23,F7,2022-07-28 14:23:29,0
24,F1,2022-07-28 14:24:29,1
24,F2,2022-07-28 14:25:29,1
24,F4,2022-07-28 14:26:29,1
24,F3,2022-07-28 14:27:29,1
24,F5,2022-07-28 14:28:29,1
24,F6,2022-07-28 14:29:29,1
24,F7,2022-07-28 14:30:29,1
24,F6,2022-07-28 14:31:29,1
24,F7,2022-07-28 14:32:29,1
24,F6,2022-07-28 14:33:29,1
24,F7,2022-07-28 14:34:29,1
24,F6,2022-07-28 14:35:29,1
24,F7,2022-07-28 14:36:29,1
24,F6,2022-07-28 14:37:29,1
25,F1,2022-07-28 14:38:29,1
25,F2,2022-07-28 14:39:29,1
25,F4,2022-07-28 14:40:29,1
25,F3,2022-07-28 14:41:29,1
25,F5,2022-07-28 14:42:29,1
25,F6,2022-07-28 14:43:29,1
25,F7,2022-07-28 14:44:29,1
25,F6,2022-07-28 14:45:29,1
25,F7,2022-07-28 14:46:29,1
25,F6,2022-07-28 14:47:29,1
25,F7,2022-07-28 14:48:29,1
25,F6,2022-07-28 14:49:29,1
25,F7,2022-07-28 14:50:29,1
25,F6,2022-07-28 14:51:29,1
26,F1,2022-07-28 14:52:29,1
26,F2,2022-07-28 14:53:29,1
26,F4,2022-07-28 14:54:29,1
26,F3,2022-07-28 14:55:29,1
26,F5,2022-07-28 14:56:29,1
26,F6,2022-07-28 14:57:29,1
26,F7,2022-07-28 14:58:29,1
26,F6,2022-07-28 14:59:29,1
27,F6,2022-07-28 15:00:29,0
27,F2,2022-07-28 15:01:29,0
27,F4,2022-07-28 15:02:29,0
27,F3,2022-07-28 15:03:29,0
27,F5,2022-07-28 15:04:29,0
27,F1,2022-07-28 15:05:29,0
27,F7,2022-07-28 15:06:29,0
27,F6,2022-07-28 15:07:29,0
28,F1,2022-07-28 15:08:29,1
28,F2,2022-07-28 15:09:29,1
28,F3,2022-07-28 15:10:29,1
28,F4,2022-07-28 15:11:29,1
28,F5,2022-07-28 15:12:29,1
28,F6,2022-07-28 15:13:29,1
28,F7,2022-07-28 15:14:29,1
28,F6,2022-07-28 15:15:29,1
28,F7,2022-07-28 15:16:29,1
28,F6,2022-07-28 15:17:29,1
29,F1,2022-07-28 15:18:29,1
29,F2,2022-07-28 15:19:29,1
29,F3,2022-07-28 15:20:29,1
29,F4,2022-07-28 15:21:29,1
29,F5,2022-07-28 15:22:29,1
29,F6,2022-07-28 15:23:29,1
29,F7,2022-07-28 15:24:29,1
29,F6,2022-07-28 15:25:29,1
29,F7,2022-07-28 15:26:29,1
29,F6,2022-07-28 15:27:29,1
29,F7,2022-07-28 15:28:29,1
29,F6,2022-07-28 15:29:29,1
30,F1,2022-07-28 15:30:29,1
30,F2,2022-07-28 15:31:29,1
30,F4,2022-07-28 15:32:29,1
30,F3,2022-07-28 15:33:29,1
30,F5,2022-07-28 15:34:29,1
30,F6,2022-07-28 15:35:29,1
30,F7,2022-07-28 15:36:29,1
30,F6,2022-07-28 15:37:29,1
30,F7,2022-07-28 15:38:29,1
30,F6,2022-07-28 15:39:29,1
30,F7,2022-07-28 15:40:29,1
30,F6,2022-07-28 15:41:29,1
30,F7,2022-07-28 15:42:29,1
30,F6,2022-07-28 15:43:29,1
31,F1,2022-07-28 15:44:29,1
31,F2,2022-07-28 15:45:29,1
31,F4,2022-07-28 15:46:29,1
31,F3,2022-07-28 15:47:29,1
31,F5,2022-07-28 15:48:29,1
31,F6,2022-07-28 15:49:29,1
31,F7,2022-07-28 15:50:29,1
31,F6,2022-07-28 15:51:29,1
31,F7,2022-07-28 15:52:29,1
31,F6,2022-07-28 15:53:29,1
31,F7,2022-07-28 15:54:29,1
31,F6,2022-07-28 15:55:29,1
32,F1,2022-07-28 15:56:29,1
32,F2,2022-07-28 15:57:29,1
32,F4,2022-07-28 15:58:29,1
32,F3,2022-07-28 15:59:29,1
32,F5,2022-07-28 16:00:29,1
32,F6,2022-07-28 16:01:29,1
32,F7,2022-07-28 16:02:29,1
32,F6,2022-07-28 16:03:29,1
32,F7,2022-07-28 16:04:29,1
32,F6,2022-07-28 16:05:29,1
32,F7,2022-07-28 16:06:29,1
32,F6,2022-07-28 16:07:29,1
32,F7,2022-07-28 16:08:29,1
32,F6,2022-07-28 16:09:29,1
33,F1,2022-07-28 16:10:29,1
33,F2,2022-07-28 16:11:29,1
33,F4,2022-07-28 16:12:29,1
33,F3,2022-07-28 16:13:29,1
33,F5,2022-07-28 16:14:29,1
33,F6,2022-07-28 16:15:29,1
33,F7,2022-07-28 16:16:29,1
33,F6,2022-07-28 16:17:29,1
33,F7,2022-07-28 16:18:29,1
33,F6,2022-07-28 16:19:29,1
33,F7,2022-07-28 16:20:29,1
33,F6,2022-07-28 16:21:29,1
33,F7,2022-07-28 16:22:29,1
33,F6,2022-07-28 16:23:29,1
33,F7,2022-07-28 16:24:29,1
33,F6,2022-07-28 16:25:29,1
34,F1,2022-07-28 16:26:29,1
34,F2,2022-07-28 16:27:29,1
34,F3,2022-07-28 16:28:29,1
34,F4,2022-07-28 16:29:29,1
34,F5,2022-07-28 16:30:29,1
34,F6,2022-07-28 16:31:29,1
34,F7,2022-07-28 16:32:29,1
34,F6,2022-07-28 16:33:29,1
35,F1,2022-07-28 16:34:29,1
35,F2,2022-07-28 16:35:29,1
35,F4,2022-07-28 16:36:29,1
35,F3,2022-07-28 16:37:29,1
35,F5,2022-07-28 16:38:29,1
35,F6,2022-07-28 16:39:29,1
35,F7,2022-07-28 16:40:29,1
35,F6,2022-07-28 16:41:29,1
35,F7,2022-07-28 16:42:29,1
35,F6,2022-07-28 16:43:29,1
35,F7,2022-07-28 16:44:29,1
35,F6,2022-07-28 16:45:29,1
36,F1,2022-07-28 16:46:29,1
36,F2,2022-07-28 16:47:29,1
36,F3,2022-07-28 16:48:29,1
36,F4,2022-07-28 16:49:29,1
36,F5,2022-07-28 16:50:29,1
36,F6,2022-07-28 16:51:29,1
36,F7,2022-07-28 16:52:29,1
36,F6,2022-07-28 16:53:29,1
36,F7,2022-07-28 16:54:29,1
36,F6,2022-07-28 16:55:29,1
36,F7,2022-07-28 16:56:29,1
36,F6,2022-07-28 16:57:29,1
37,F1,2022-07-28 16:58:29,1
37,F2,2022-07-28 16:59:29,1
37,F4,2022-07-28 17:00:29,1
37,F3,2022-07-28 17:01:29,1
37,F5,2022-07-28 17:02:29,1
37,F6,2022-07-28 17:03:29,1
37,F7,2022-07-28 17:04:29,1
37,F6,2022-07-28 17:05:29,1
37,F7,2022-07-28 17:06:29,1
37,F6,2022-07-28 17:07:29,1
38,F1,2022-07-28 17:08:29,0
38,F2,2022-07-28 17:09:29,0
38,F4,2022-07-28 17:10:29,0
38,F3,2022-07-28 17:11:29,0
38,F5,2022-07-28 17:12:29,0
38,F6,2022-07-28 17:13:29,0
38,F7,2022-07-28 17:14:29,0
38,F6,2022-07-28 17:15:29,0
38,F1,2022-07-28 17:16:29,0
39,F1,2022-07-28 17:17:29,1
39,F2,2022-07-28 17:18:29,1
39,F4,2022-07-28 17:19:29,1
39,F3,2022-07-28 17:20:29,1
39,F5,2022-07-28 17:21:29,1
39,F6,2022-07-28 17:22:29,1
39,F7,2022-07-28 17:23:29,1
39,F6,2022-07-28 17:24:29,1
39,F7,2022-07-28 17:25:29,1
39,F6,2022-07-28 17:26:29,1
39,F7,2022-07-28 17:27:29,1
39,F6,2022-07-28 17:28:29,1
39,F7,2022-07-28 17:29:29,1
39,F6,2022-07-28 17:30:29,1
39,F7,2022-07-28 17:31:29,1
39,F6,2022-07-28 17:32:29,1
40,F1,2022-07-28 17:33:29,0
40,F2,2022-07-28 17:34:29,0
40,F3,2022-07-28 17:35:29,0
40,F4,2022-07-28 17:36:29,0
40,F5,2022-07-28 17:37:29,0
40,F6,2022-07-28 17:38:29,0
40,F7,2022-07-28 17:39:29,0
40,F6,2022-07-28 17:40:29,0
40,F7,2022-07-28 17:41:29,0
40,F6,2022-07-28 17:42:29,0
40,F7,2022-07-28 17:43:29,0
40,F6,2022-07-28 17:44:29,0
40,F7,2022-07-28 17:45:29,0
40,F6,2022-07-28 17:46:29,0
40,F2,2022-07-28 17:47:29,0
41,F1,2022-07-28 17:48:29,0
41,F2,2022-07-28 17:49:29,0
41,F3,2022-07-28 17:50:29,0
41,F4,2022-07-28 17:51:29,0
41,F5,2022-07-28 17:52:29,0
41,F6,2022-07-28 17:53:29,0
41,F7,2022-07-28 17:54:29,0
41,F6,2022-07-28 17:55:29,0
41,F4,2022-07-28 17:56:29,0
42,F1,2022-07-28 17:57:29,1
42,F2,2022-07-28 17:58:29,1
42,F4,2022-07-28 17:59:29,1
42,F3,2022-07-28 18:00:29,1
42,F5,2022-07-28 18:01:29,1
42,F6,2022-07-28 18:02:29,1
42,F7,2022-07-28 18:03:29,1
42,F6,2022-07-28 18:04:29,1
42,F7,2022-07-28 18:05:29,1
42,F6,2022-07-28 18:06:29,1
42,F7,2022-07-28 18:07:29,1
42,F6,2022-07-28 18:08:29,1
42,F7,2022-07-28 18:09:29,1
42,F6,2022-07-28 18:10:29,1
42,F7,2022-07-28 18:11:29,1
42,F6,2022-07-28 18:12:29,1
43,F1,2022-07-28 18:13:29,1
43,F2,2022-07-28 18:14:29,1
43,F3,2022-07-28 18:15:29,1
43,F4,2022-07-28 18:16:29,1
43,F5,2022-07-28 18:17:29,1
43,F6,2022-07-28 18:18:29,1
43,F7,2022-07-28 18:19:29,1
43,F6,2022-07-28 18:20:29,1
43,F7,2022-07-28 18:21:29,1
43,F6,2022-07-28 18:22:29,1
43,F7,2022-07-28 18:23:29,1
43,F6,2022-07-28 18:24:29,1
43,F7,2022-07-28 18:25:29,1
43,F6,2022-07-28 18:26:29,1
44,F1,2022-07-28 18:27:29,1
44,F2,2022-07-28 18:28:29,1
44,F3,2022-07-28 18:29:29,1
44,F4,2022-07-28 18:30:29,1
44,F5,2022-07-28 18:31:29,1
44,F6,2022-07-28 18:32:29,1
44,F7,2022-07-28 18:33:29,1
44,F6,2022-07-28 18:34:29,1
45,F1,2022-07-28 18:35:29,0
45,F2,2022-07-28 18:36:29,0
45,F4,2022-07-28 18:37:29,0
45,F3,2022-07-28 18:38:29,0
45,F5,2022-07-28 18:39:29,0
45,F7,2022-07-28 18:40:29,0
45,F6,2022-07-28 18:41:29,0
45,F7,2022-07-28 18:42:29,0
45,F6,2022-07-28 18:43:29,0
45,F7,2022-07-28 18:44:29,0
45,F6,2022-07-28 18:45:29,0
45,F7,2022-07-28 18:46:29,0
45,F6,2022-07-28 18:47:29,0
45,F7,2022-07-28 18:48:29,0
45,F6,2022-07-28 18:49:29,0
45,F7,2022-07-28 18:50:29,0
45,F6,2022-07-28 18:51:29,0
46,F1,2022-07-28 18:52:29,1
46,F2,2022-07-28 18:53:29,1
46,F3,2022-07-28 18:54:29,1
46,F4,2022-07-28 18:55:29,1
46,F5,2022-07-28 18:56:29,1
46,F6,2022-07-28 18:57:29,1
46,F7,2022-07-28 18:58:29,1
46,F6,2022-07-28 18:59:29,1
46,F7,2022-07-28 19:00:29,1
46,F6,2022-07-28 19:01:29,1
46,F7,2022-07-28 19:02:29,1
46,F6,2022-07-28 19:03:29,1
46,F7,2022-07-28 19:04:29,1
46,F6,2022-07-28 19:05:29,1
46,F7,2022-07-28 19:06:29,1
46,F6,2022-07-28 19:07:29,1
47,F1,2022-07-28 19:08:29,1
47,F2,2022-07-28 19:09:29,1
47,F4,2022-07-28 19:10:29,1
47,F3,2022-07-28 19:11:29,1
47,F5,2022-07-28 19:12:29,1
47,F6,2022-07-28 19:13:29,1
47,F7,2022-07-28 19:14:29,1
47,F6,2022-07-28 19:15:29,1
47,F7,2022-07-28 19:16:29,1
47,F6,2022-07-28 19:17:29,1
47,F7,2022-07-28 19:18:29,1
47,F6,2022-07-28 19:19:29,1
47,F7,2022-07-28 19:20:29,1
47,F6,2022-07-28 19:21:29,1
47,F7,2022-07-28 19:22:29,1
47,F6,2022-07-28 19:23:29,1
48,F1,2022-07-28 19:24:29,1
48,F2,2022-07-28 19:25:29,1
48,F4,2022-07-28 19:26:29,1
48,F3,2022-07-28 19:27:29,1
48,F5,2022-07-28 19:28:29,1
48,F6,2022-07-28 19:29:29,1
48,F7,2022-07-28 19:30:29,1
48,F6,2022-07-28 19:31:29,1
49,F1,2022-07-28 19:32:29,1
49,F2,2022-07-28 19:33:29,1
49,F3,2022-07-28 19:34:29,1
49,F4,2022-07-28 19:35:29,1
49,F5,2022-07-28 19:36:29,1
49,F6,2022-07-28 19:37:29,1
49,F7,2022-07-28 19:38:29,1
49,F6,2022-07-28 19:39:29,1
49,F7,2022-07-28 19:40:29,1
49,F6,2022-07-28 19:41:29,1
49,F7,2022-07-28 19:42:29,1
49,F6,2022-07-28 19:43:29,1
49,F7,2022-07-28 19:44:29,1
49,F6,2022-07-28 19:45:29,1
49,F7,2022-07-28 19:46:29,1
49,F6,2022-07-28 19:47:29,1
50,F1,2022-07-28 19:48:29,1
50,F2,2022-07-28 19:49:29,1
50,F4,2022-07-28 19:50:29,1
50,F3,2022-07-28 19:51:29,1
50,F5,2022-07-28 19:52:29,1
50,F6,2022-07-28 19:53:29,1
50,F7,2022-07-28 19:54:29,1
50,F6,2022-07-28 19:55:29,1
50,F7,2022-07-28 19:56:29,1
50,F6,2022-07-28 19:57:29,1
50,F7,2022-07-28 19:58:29,1
50,F6,2022-07-28 19:59:29,1
51,F1,2022-07-28 20:00:29,0
51,F2,2022-07-28 20:01:29,0
51,F3,2022-07-28 20:02:29,0
51,F4,2022-07-28 20:03:29,0
51,F5,2022-07-28 20:04:29,0
51,F7,2022-07-28 20:05:29,0
51,F6,2022-07-28 20:06:29,0
52,F1,2022-07-28 20:07:29,1
52,F2,2022-07-28 20:08:29,1
52,F3,2022-07-28 20:09:29,1
52,F4,2022-07-28 20:10:29,1
52,F5,2022-07-28 20:11:29,1
52,F6,2022-07-28 20:12:29,1
52,F7,2022-07-28 20:13:29,1
52,F6,2022-07-28 20:14:29,1
53,F6,2022-07-28 20:15:29,0
53,F2,2022-07-28 20:16:29,0
53,F3,2022-07-28 20:17:29,0
53,F4,2022-07-28 20:18:29,0
53,F5,2022-07-28 20:19:29,0
53,F1,2022-07-28 20:20:29,0
53,F7,2022-07-28 20:21:29,0
53,F6,2022-07-28 20:22:29,0
54,F1,2022-07-28 20:23:29,0
54,F2,2022-07-28 20:24:29,0
54,F3,2022-07-28 20:25:29,0
54,F4,2022-07-28 20:26:29,0
54,F5,2022-07-28 20:27:29,0
54,F6,2022-07-28 20:28:29,0
54,F7,2022-07-28 20:29:29,0
54,F6,2022-07-28 20:30:29,0
54,F7,2022-07-28 20:31:29,0
54,F6,2022-07-28 20:32:29,0
54,F7,2022-07-28 20:33:29,0
54,F6,2022-07-28 20:34:29,0
54,F7,2022-07-28 20:35:29,0
55,F1,2022-07-28 20:36:29,0
55,F2,2022-07-28 20:37:29,0
55,F4,2022-07-28 20:38:29,0
55,F3,2022-07-28 20:39:29,0
55,F6,2022-07-28 20:40:29,0
55,F7,2022-07-28 20:41:29,0
55,F6,2022-07-28 20:42:29,0
56,F1,2022-07-28 20:43:29,1
56,F2,2022-07-28 20:44:29,1
56,F3,2022-07-28 20:45:29,1
56,F4,2022-07-28 20:46:29,1
56,F5,2022-07-28 20:47:29,1
56,F6,2022-07-28 20:48:29,1
56,F7,2022-07-28 20:49:29,1
56,F6,2022-07-28 20:50:29,1
56,F7,2022-07-28 20:51:29,1
56,F6,2022-07-28 20:52:29,1
57,F1,2022-07-28 20:53:29,1
57,F2,2022-07-28 20:54:29,1
57,F3,2022-07-28 20:55:29,1
57,F4,2022-07-28 20:56:29,1
57,F5,2022-07-28 20:57:29,1
57,F6,2022-07-28 20:58:29,1
57,F7,2022-07-28 20:59:29,1
57,F6,2022-07-28 21:00:29,1
57,F7,2022-07-28 21:01:29,1
57,F6,2022-07-28 21:02:29,1
57,F7,2022-07-28 21:03:29,1
57,F6,2022-07-28 21:04:29,1
57,F7,2022-07-28 21:05:29,1
57,F6,2022-07-28 21:06:29,1
58,F1,2022-07-28 21:07:29,1
58,F2,2022-07-28 21:08:29,1
58,F3,2022-07-28 21:09:29,1
58,F4,2022-07-28 21:10:29,1
58,F5,2022-07-28 21:11:29,1
